ResourceID,Analysis Color & Principal Mineralogical Composition,Analysis Compilation Date,Analysis Compiler,Analysis Crystal Orientation,Analysis MGS (mm),Analysis Microfabric,Analysis Name,Analysis Provenance Hypothesis,Analysis Sampling Date,Analysis Secondary Minerals & Accessories,Analysis Shape of Crystal's Borders,Analysis Texture,Cathodoluminescence Description,Identifier Content,Identifier Type,Isotopes Delta13C,Isotopes Delta18O,Luminescence Image,Luminescence Intensity,Luminescence Reference Image,Related Object,Related Object Withdrawal Point,Sliced Section Nicol incrociati,Sliced Section Nicol paralleli,TEMP SAMPLE
43605ff0-88f5-2ed2-ed5e-d68b24994d71,Bianco; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""64240442-8b7a-4659-ba66-658e622c29be"", ""inverseOntologyProperty"": """"}]",assente,1.4,Eteroblastico/omeoblastico,H13_086,Marmar Tepe,2013-09-01,"Q: +
Km: +
Gr: +++
OP: ±","curvi, suturati",plaghe microcristalline max 0.25 mm,Tessitura omogenea/eterogenea,Marmora,internal identifier,2.62,-9.13,,bassa/media/alta,,"[{""resourceId"": ""6c42c3b6-39e2-2220-26ca-b406f50d8860"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6d7c63d0-37fc-4d9b-bc02-c3eb1ce1b33d"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""a54ac2be-22fb-0de9-5de4-3e6e8c35404b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9fdf161b-1d8d-460d-9d7f-c90e31abdcbc"", ""inverseOntologyProperty"": """"}]"
43611b95-fc36-47c8-c100-5dd8663b3224,Bianco; Calcite,2016-10-18,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f37dd8df-df8e-4d04-9000-8e5dd7bb9123"", ""inverseOntologyProperty"": """"}]",assente,4.0,Eteroblastico,D3_B_6,"Marmar Tepe,Thiounta",2013-09-09,Pl: ±,"curvi, suturati","A mosaico, tipo malta, con matrice microcristallina tra i cristalli di calcite",Tessitura omogenea,Marmora,internal identifier,2.74,-2.72,,molto bassa,,"[{""resourceId"": ""7bfd5b53-3f0a-95a3-f998-4fe9e797d17d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""09998a3c-3e89-4ac8-9a94-43d7263433d4"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""d206dee3-e26c-6b86-2279-432946d33349"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ed5b5bd5-d733-4e52-94aa-a20d643c1ad1"", ""inverseOntologyProperty"": """"}]"
43ce14cd-f310-bc76-9e3c-2b81c62b3382,Bianco/grigio; Calcite,2016-10-02,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fd4cf25c-da95-4e4a-a43a-78f31030914c"", ""inverseOntologyProperty"": """"}]",assente,1.4,Omeoblastico,H13_175,Hierapolis–Gök Dere,2013-09-01,,curvi,"A mosaico, leggera deformazione delle geminazioni polisintetiche","Tessitura eterogenea, a macchie, con maggiore luminescenza concentrata nei bordi dei cristalli",Marmora,internal identifier,0.39,-7.72,,media/alta,,"[{""resourceId"": ""f18633cb-a3d6-09ee-74d9-124640ef2081"", ""ontologyProperty"": """", ""resourceXresourceId"": ""04decb14-0bae-4f07-85d8-3dbc82a4e63b"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""6806e2e7-8316-6489-45df-8a05f74579a6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""84c8517e-c481-4342-b2ab-9c1c36d7129b"", ""inverseOntologyProperty"": """"}]"
43e9ff24-06f5-6756-a21b-3eee3bb8b0a8,Bianco; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e580b8f5-843f-4d01-bc76-55f040176b07"", ""inverseOntologyProperty"": """"}]",assente,2.6,Eteroblastico/omeoblastico,H13_159,"Marmar Tepe,Thiounta",2013-09-01,Gr: ++,"curvi, suturati",A mosaico,Tessitura omogenea,Marmora,internal identifier,2.31,-2.87,/files/uploadedfiles/crt_DSCN1318_H13_159.JPG,molto bassa,,"[{""resourceId"": ""b106e128-924e-5d16-57a4-8d473f9c9958"", ""ontologyProperty"": """", ""resourceXresourceId"": ""57fab5a6-81b9-4f2e-81e9-8be673196f2a"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN1323_H13_159.JPG,/files/uploadedfiles/crt_DSCN1320_H13_159.JPG,"[{""resourceId"": ""5d36f58e-9746-8fc1-be0d-b020eed573bd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""50fd7223-5c90-4f80-82ed-021d26e6a406"", ""inverseOntologyProperty"": """"}]"
443698b9-9482-4d3e-3e89-42282a30ed40,Bianco; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fb9859fd-6a8e-4910-b53b-b36a54e10293"", ""inverseOntologyProperty"": """"}]",assente,2.6,Eteroblastico,MT52_4,Marmar Tepe,2013-09-03,,"rettilinei, curvi, suturati","A mosaico, debolmente orientata",Tessitura omogenea,Marmora,internal identifier,1.23,-4.55,,molto bassa/bassa,,"[{""resourceId"": ""44a92f0d-d1f3-1824-972e-cd1eefea8c0f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a046e583-2506-4a7a-899f-b108a97df173"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""5c67198d-5a5b-c282-a9ce-ebb34426f955"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4ded9e1c-5037-4b78-9394-fe9525f9adc5"", ""inverseOntologyProperty"": """"}]"
44613586-e6d3-f266-0f61-5d83dbc4571e,"Bianco/striato; Calcite, con presenza di Dolomite",2016-02-20,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1608ff78-d640-46fd-b133-c735a1020bfe"", ""inverseOntologyProperty"": """"}]",assente,1.2,Eteroblastico,MT35_4,,2013-09-03,"Gr: ++++++
OP: +","curvi, golfi",A mosaico,Tessitura omogenea,Marmora,internal identifier,-0.37,-4.24,,molto bassa/bassa,,"[{""resourceId"": ""a38783cf-b05a-a788-e85e-ac50273cecd1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""449816ac-7eaa-430f-9cb1-215c116fd587"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""944aa3c3-0bcc-7e37-e345-4281f30f3a83"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3ebb52e8-5a38-4f8d-8365-6438519e6c85"", ""inverseOntologyProperty"": """"}]"
44f8654b-a646-2b5d-1862-c444ebdfb721,Bianco; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d96f4243-3cd1-4c52-89b6-8b0a6481b791"", ""inverseOntologyProperty"": """"}]",assente,2.6,Eteroblastico,H13_029,Marmar Tepe,2013-09-01,Gr: ±,curvi,"A mosaico, con matrice microcristallina tra i cristalli di calcite",Tessitura omogenea,Marmora,internal identifier,2.27,-2.72,/files/uploadedfiles/crt_DSCN0812_H13_029.JPG,molto bassa,,"[{""resourceId"": ""aba46b65-411b-638d-c63f-54f04c885808"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0ab0a1f7-542a-4ba9-887d-8dda121bec1a"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN0818_H13_029.JPG,/files/uploadedfiles/crt_DSCN0815_H13_029.JPG,"[{""resourceId"": ""e26306c4-9519-ce01-b878-90528e6bfbde"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1104f906-2f22-4fff-bfc5-858e0445b86c"", ""inverseOntologyProperty"": """"}]"
4521d9b2-8a01-8ec1-93a5-d32d9df7aad1,Bianco; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bd75e453-b82d-4ce0-9fba-96a17a42fe5a"", ""inverseOntologyProperty"": """"}]",presente,2.7,Eteroblastico/omeoblastico,H13_224,"Marmar Tepe,Hierapolis–Gök Dere",2013-09-01,Gr: +,"rettilinei, curvi","A mosaico, con alcuni tripli giunti",Tessitura omogenea,Marmora,internal identifier,1.94,-5.99,,bassa/media,,"[{""resourceId"": ""474d4729-14ef-313e-3db5-e247169b0d2e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e2548236-8f95-4306-a8d8-4bead56f92b6"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""a6197362-a372-70d0-178b-eb54010b3808"", ""ontologyProperty"": """", ""resourceXresourceId"": ""68864665-c4e5-4cdc-8700-a955227f4534"", ""inverseOntologyProperty"": """"}]"
464ad9d6-98a3-d9b1-97e2-1fbf9be3cd0c,Bianco/grigio/giallastro; Calcite,2016-10-18,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7d68cdc3-40dd-4d6d-9c43-3ba3a4810908"", ""inverseOntologyProperty"": """"}]",assente,2.0,Eteroblastico,D3_B_3,Marmar Tepe,2013-09-09,"Q: +
Km: ±
Pl: ++","curvi, suturati","A mosaico, tipo malta, con matrice microcristallina tra i cristalli di calcite","Tessitura eterogenea, a macchie",Marmora,internal identifier,1.0,-3.77,/files/uploadedfiles/crt_DSCN3776_D3_B_3.JPG,molto bassa/bassa/media,/files/uploadedfiles/crt_DSCN3773_D3_B_3.JPG,"[{""resourceId"": ""7bfd5b53-3f0a-95a3-f998-4fe9e797d17d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d935fb2f-0c5e-4e08-bd0b-05ea18c779f0"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN3778_D3_B_3.JPG,/files/uploadedfiles/crt_DSCN3775_D3_B_3.JPG,"[{""resourceId"": ""2bf80287-900e-55f6-f869-164c394ebba9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c044aed0-f9ef-4910-9ce5-2c3e1ca4eb1c"", ""inverseOntologyProperty"": """"}]"
46bc66d4-39cc-0315-d056-b36b17a0f4b1,Bianco; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ec8f79fa-dcad-4b65-a16a-f245ea8cade4"", ""inverseOntologyProperty"": """"}]",,3.6,Eteroblastico,H13_105,Marmar Tepe,2013-09-01,"Gr: +++
OP: ±","golfi, curvi, suturati","A mosaico, leggera deformazione delle geminazioni polisintetiche, con matrice microcristallina tra i cristalli di calcite",Tessitura omogenea,Marmora,internal identifier,2.24,-2.68,,bassa/media,,"[{""resourceId"": ""0d3d9541-27ab-ad02-5f22-8390d8d72f4e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3f3f94d7-e420-43d8-9547-b790826066cb"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""d6217569-0d78-af14-e53a-2628f345d348"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a4cbb945-f0f1-444b-9d94-597ba1efb9a8"", ""inverseOntologyProperty"": """"}]"
484d2e08-4274-d4fb-372a-e18e7ca1d6f9,Bianco; Calcite,2016-10-02,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d79635d1-e2c3-4679-898c-aab49322346c"", ""inverseOntologyProperty"": """"}]",assente,3.8,Eteroblastico,H13_126,"Marmar Tepe,Thiounta",2013-09-01,Gr: ++,"curvi, suturati",A mosaico,Tessitura omogenea,Marmora,internal identifier,2.33,-3.08,/files/uploadedfiles/crt_DSCN2771_H13_126.JPG,molto bassa,,"[{""resourceId"": ""c6f484ba-cb3f-947c-542b-402d95a4486b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""152275c6-55de-4695-bd91-1234288237fb"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN2776_H13_126.JPG,/files/uploadedfiles/crt_DSCN2773_H13_126.JPG,"[{""resourceId"": ""53a0b7d2-6090-c722-2f72-6666879c5daf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c2cdbc56-3db5-453e-ba63-6745d41baf42"", ""inverseOntologyProperty"": """"}]"
48b87217-703c-fc1e-2ad7-671e40b793ba,Bianco; Calcite,2016-10-18,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c5786219-3fa8-4448-ae1c-da91c15034ac"", ""inverseOntologyProperty"": """"}]",assente,,,M2_1,,2013-09-01,,,,,Marmora,internal identifier,1.34,-5.08,,,,"[{""resourceId"": ""ff9e19c2-9d12-0d76-187f-94abf0a747a5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f607a107-9e2b-4fb8-a143-2c5ad26a33bb"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""5fdb2121-9ba5-de71-92a7-feff44622b5b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f50b878f-2538-4199-90c1-3f538309b301"", ""inverseOntologyProperty"": """"}]"
48f06a82-7f6e-1c9b-a5c5-a98a0d64fbae,"Bianco, con venature grigie; Calcite",2016-10-18,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""10cb04e7-d86d-486e-a483-4d0e954a0cf5"", ""inverseOntologyProperty"": """"}]",assente,2.7,Eteroblastico,TH1_3,Marmar Tepe,2013-09-05,Gr: +,"golfi, curvi, suturati","A mosaico, piccoli cristalli di calcite",Tessitura omogenea,Marmora,internal identifier,2.69,-2.01,/files/uploadedfiles/crt_DSCN1002_TH1_3.JPG,molto bassa/bassa,/files/uploadedfiles/crt_DSCN0999_TH1_3.JPG,"[{""resourceId"": ""2666bf6b-3ff5-18e2-e007-27a8da9dac81"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fe9d9131-b487-48ad-b0b3-aca2e3f38cba"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN1004_TH1_3.JPG,/files/uploadedfiles/crt_DSCN1001_TH1_3.JPG,"[{""resourceId"": ""a391063b-047b-3cb2-c970-83cd5c29ee08"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c6df4471-cb4c-418a-a5aa-631f9f1c75d5"", ""inverseOntologyProperty"": """"}]"
4940617e-fa53-9b93-8a58-36e3f1574b30,Bianco; Calcite,2016-10-02,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""586d06db-7141-49a1-b176-294aaeeb1cb1"", ""inverseOntologyProperty"": """"}]",assente,2.0,,H15_503,,2013-09-01,"Q: ±
Km: ±
Gr: +++","rettilinei, curvi con tripli giunti",A mosaico,"Tessitura eterogenea, zonata, con maggiore luminescenza concentrata nei bordi dei cristalli",Marmora,internal identifier,-0.74,-6.58,/files/uploadedfiles/crt_DSCN4001_H15_503.JPG,media/alta,,"[{""resourceId"": ""d8082285-21d5-7a6d-49f3-0b3da2ec3bd6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2da03f8e-2b0d-4a67-970e-3f304a306870"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN4010_H15_503.JPG,/files/uploadedfiles/crt_DSCN4003_H15_503.JPG,"[{""resourceId"": ""f5a68ee8-251f-a73a-6095-111cc3141968"", ""ontologyProperty"": """", ""resourceXresourceId"": ""89090771-0656-4cf2-a44a-0251fd9cb600"", ""inverseOntologyProperty"": """"}]"
49861818-2ccc-0333-c716-d552a7cd514f,Bianco; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""39c42789-a3c0-4e73-b8e8-ed28d0f1d15b"", ""inverseOntologyProperty"": """"}]",assente,1.8,Omeoblastico,H13_106,Hierapolis–Gök Dere,2013-09-01,"Q: ±
Gr: +++","rettilinei, curvi","A mosaico, debolmente orientata, con tripli giunti",Tessitura omogenea/eterogenea,Marmora,internal identifier,3.27,-6.94,/files/uploadedfiles/crt_DSCN2492_H13_106.JPG,bassa/media/alta,,,,/files/uploadedfiles/crt_DSCN2497_H13_106.JPG,/files/uploadedfiles/crt_DSCN2494_H13_106.JPG,"[{""resourceId"": ""bb0fd8fc-b5bb-7ee6-ede8-eb876220afa4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f09d247b-42e3-4223-86b2-21681bb80c96"", ""inverseOntologyProperty"": """"}]"
4a350897-bca8-d351-90d1-6c51837d7eff,Bianco; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dcbc5695-9924-4e04-aba0-e0062bccd24c"", ""inverseOntologyProperty"": """"}]",assente,2.6,Eteroblastico,H13_024,Marmar Tepe,2013-09-01,Pl: +,"curvi, suturati",rare plaghe microcristalline,Tessitura omogenea,Marmora,internal identifier,2.33,-2.45,/files/uploadedfiles/crt_DSCN0758_H13_024.JPG,molto bassa,,"[{""resourceId"": ""7fd7087a-ef73-0b1c-e4b5-3580b1674d8b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1f496e70-4621-460c-84e7-da0b63e2deef"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN0763_H13_024.JPG,/files/uploadedfiles/crt_DSCN0760_H13_024.JPG,"[{""resourceId"": ""6dc315c7-a44e-0b9c-d132-793aa3add916"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7c402c39-bc93-4368-a644-f5259b1ff56f"", ""inverseOntologyProperty"": """"}]"
4a94fc9b-39e9-9e52-5041-4d4098bd6e38,Bianco; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6c8ba510-426a-4f26-b2f6-9d0433197644"", ""inverseOntologyProperty"": """"}]",assente,3.5,Eteroblastico,H13_251,"Thiounta,Marmar Tepe",2013-09-01,,"curvi, suturati",A mosaico,Tessitura omogenea,Marmora,internal identifier,2.04,-3.63,,molto bassa,,"[{""resourceId"": ""ffbe0456-5c0e-36ca-d50b-2ea7a243d4c6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cfb48298-6973-4efe-b98b-a6ff25435fcc"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""d0822494-56b1-dbd7-75d6-2af8f417df6e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0fd383ea-e2fe-4800-876a-85dd418b8a91"", ""inverseOntologyProperty"": """"}]"
4bfb1205-36ad-05c1-d5c8-5015f6aaf3d4,Bianco; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bbdb2496-e193-4f89-9cea-ec8e200b7b50"", ""inverseOntologyProperty"": """"}]",assente,1.52,Eteroblastico,H13_216,non id.,2013-09-01,"Q: ±
Gr: +++","curvi, suturati","Tipo malta, a mosaico, debolmente lineata",Tessitura omogenea,Marmora,internal identifier,1.54,-4.78,,molto bassa/bassa,,"[{""resourceId"": ""25b8ef50-f596-fca7-a27f-5f557586c8f4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c4e14079-f3ad-4d0d-9af5-32d35c72a965"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""a4a4608c-7692-6c9d-1863-2c73cecaf55a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a5bfacf0-5eb3-47c8-a5e2-201272634cb4"", ""inverseOntologyProperty"": """"}]"
4c8accc1-b169-b27a-2b29-cc88d0a7e54e,Bianco; Calcite,2016-02-20,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""646af736-35fe-4097-8ab2-e4a5d8363c07"", ""inverseOntologyProperty"": """"}]",,1.4,Omeoblastico,APH1_9,,2013-09-01,"Q: ±
Gr: ++
Pl: ±","rettilinei, curvi",A mosaico,"Tessitura eterogenea, zonata, con relitti",Marmora,internal identifier,2.89,-2.0,,molto bassa/bassa/media,,"[{""resourceId"": ""4b6b3b4f-6419-ea3c-c1af-673b601b4f1c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fcc5844c-92ce-49e5-b81c-705aac79bff6"", ""inverseOntologyProperty"": """"}]",cava di marmo Aph1,,,"[{""resourceId"": ""291bdf20-182b-9231-acee-24f574a9c798"", ""ontologyProperty"": """", ""resourceXresourceId"": ""745e92f8-4d06-45a1-8db6-b8dd84c2d404"", ""inverseOntologyProperty"": """"}]"
4c919342-420f-7503-52d3-fbdd538c8f52,Bianco; Calcite,2016-02-20,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7aa9a183-a0b2-499a-8021-eea19e87f9b4"", ""inverseOntologyProperty"": """"}]",assente,,,MT43_6,,2013-09-03,,,,,Marmora,internal identifier,2.0,-3.25,,,,"[{""resourceId"": ""4306bdc6-7f43-38c6-3c14-c0bddbb704a3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5e34aa46-7889-45f5-b7fc-dcbdef868cc7"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""271a33ac-2c9d-2c1e-973f-72804a992fdd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d8b3fb76-2dc7-4cb1-b641-0627409f3383"", ""inverseOntologyProperty"": """"}]"
4d03b140-308a-2958-a260-9ca665740ab7,"Bianco; Calcite, con presenza di Dolomite",2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e4f09460-c52a-4ef6-86b7-ebbaba19d360"", ""inverseOntologyProperty"": """"}]",assente,1.5,Eteroblastico/omeoblastico,H13_056,Hierapolis–Gök Dere,2013-09-01,"Km: ++
Gr: ++","curvi, suturati, talvolta rettilinei","A mosaico, debolmente orientata, con matrice microcristallina tra cristalli di calcite, con tripli giunti","Tessitura omogenea/eterogenea, a macchie",Marmora,internal identifier,0.47,-8.14,/files/uploadedfiles/crt_DSCN2236_H13_056.JPG,bassa/media,,"[{""resourceId"": ""0a535d47-526d-3975-41d3-05cd36c4aaf9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""30271991-2524-4673-b846-183aada6f52f"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN2241_H13_056.JPG,/files/uploadedfiles/crt_DSCN2238_H13_056.JPG,"[{""resourceId"": ""b4d49657-9946-6db4-8cbd-4d07ca0ec92f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""77b06428-c304-4818-9ee6-d3ceee8a6f6f"", ""inverseOntologyProperty"": """"}]"
4d6a771c-3001-7baa-0e6b-1466f93a153b,Bianco; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""de56f37f-901a-41dd-b75d-ae25696c996a"", ""inverseOntologyProperty"": """"}]",presente,2.4,Eteroblastico,H13_047,"Marmar Tepe,Thiounta",2013-09-01,Gr: +,"curvi, suturati","A mosaico, leggera deformazione delle geminazioni polisintetiche",Tessitura omogenea,Marmora,internal identifier,2.74,-4.25,/files/uploadedfiles/crt_DSCN2185_H13_047.JPG,molto bassa/bassa,,"[{""resourceId"": ""db000a14-0cdd-9554-b032-2e4ed1505849"", ""ontologyProperty"": """", ""resourceXresourceId"": ""54e46d41-5b05-496f-a421-6ff3e97f01b7"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN2190_H13_047.JPG,/files/uploadedfiles/crt_DSCN2187_H13_047.JPG,"[{""resourceId"": ""11137477-e972-dc92-4197-694043ad8743"", ""ontologyProperty"": """", ""resourceXresourceId"": ""edc0e89f-85b2-4fb3-8978-5ca59d2b6b2f"", ""inverseOntologyProperty"": """"}]"
4e24d45a-34de-ca9d-1855-448be8e22e3e,Bianco; Calcite,2016-10-18,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c6225c05-421d-4d7b-86a2-a80030a6df07"", ""inverseOntologyProperty"": """"}]",assente,2.3,Eteroblastico,M5_2,,2013-09-01,"Q: ±
Gr: +++","curvi, talvolta suturati
","A mosaico, leggera deformazione delle geminazioni polisintetiche",Tessitura omogenea,Marmora,internal identifier,1.95,-5.29,/files/uploadedfiles/crt_DSCN1195_M5_2.JPG,bassa,/files/uploadedfiles/crt_DSCN1192_M5_2.JPG,"[{""resourceId"": ""1346dc7a-3ae5-2e99-d293-43e1658c2827"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9946b142-457d-412c-b822-81ed47ea918b"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN1197_M5_2.JPG,/files/uploadedfiles/crt_DSCN1194_M5_2.JPG,"[{""resourceId"": ""1b69aadc-aae7-9e93-7554-e97575439167"", ""ontologyProperty"": """", ""resourceXresourceId"": ""35f23b1d-52b4-44f5-b0be-6516d75da0f1"", ""inverseOntologyProperty"": """"}]"
4f00672b-8bd5-707f-3421-5fda1b41f7a4,Bianco; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c36f068d-0518-4548-b72a-c1fe01144acc"", ""inverseOntologyProperty"": """"}]",assente,4.4,Eteroblastico,H13_037,"Thiounta,Marmar Tepe",2013-09-01,"Pl: +
Gr: +","curvi, suturati","A mosaico, matrice microcristallina tra i cristalli di calcite, leggera deformazione delle geminazioni polisintetiche",Tessitura omogenea,Marmora,internal identifier,2.25,-2.82,/files/uploadedfiles/crt_DSCN0890_H13_037.JPG,molto bassa,,"[{""resourceId"": ""88d29629-5567-aabe-3440-15f04f92af1c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""853e8da0-5604-44ea-9c4b-eb33dcd33554"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN0898_H13_037.JPG,/files/uploadedfiles/crt_DSCN0895_H13_037.JPG,"[{""resourceId"": ""d2b4ddf6-598d-cc08-81b0-26c93d1592a3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4408b67f-f1a7-474f-b99b-967d66e16430"", ""inverseOntologyProperty"": """"}]"
